Service Fee Income,,,,,,,,,,,
"Executive Retirement Plans, LLC TPA(508420) ",,,,,,,,,,,
10/1/2023 - 9/30/2025,,,,,,,,,,,
,,,,,,,,,,,
Contract ID,Sub ID,Company Name,Asset Basis Point ,Asset Value ,Asset Based Fee,Deposit Basis Point ,Deposit Amount ,Deposit Based Fee ,Current Monthly 3Total Fee ,1 Year to Date fee ,"1,2Cumulative to Date Fee"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,069,415.20",127.89,20,"57,344.00",114.69,242.58,"1,175.23","5,975.14"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,061,304.10",127.55,20,"59,773.94",119.55,247.10,"1,422.33","6,222.24"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,286,484.18",136.94,20,"60,470.31",120.94,257.88,"1,680.21","6,480.12"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,352,350.23",139.68,20,"64,751.79",129.50,269.18,"1,949.39","6,749.30"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,533,856.12",147.24,20,"66,657.98",133.32,280.56,"2,229.95","7,029.86"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,541,504.42",147.56,20,"97,849.21",195.70,343.26,"2,573.21","7,373.12"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,572,393.38",148.85,20,"76,892.93",153.79,302.64,"2,875.85","7,675.76"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,713,890.33",154.75,20,"101,653.32",203.31,358.06,"3,233.91","8,033.82"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,755,897.14",156.50,20,"91,645.75",183.29,339.79,"3,573.70","8,373.61"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,982,450.68",165.94,20,0.00,0.00,165.94,"3,739.64","8,539.55"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"3,981,732.46",165.91,20,0.00,0.00,165.91,165.91,"8,705.46"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"4,181,547.75",174.23,20,0.00,0.00,174.23,340.14,"8,879.69"
812623,00000,B&L Systems LLC dba Fifth Wheel Freight,5,"4,008,973.56",167.04,20,0.00,0.00,167.04,507.18,"9,046.73"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"3,910.02",0.16,20,"3,910.02",7.82,7.98,7.98,7.98
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"731,257.89",30.47,20,"719,278.39","1,438.56","1,469.03","1,477.01","1,477.01"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"750,484.87",31.27,20,"13,831.83",27.66,58.93,"1,535.94","1,535.94"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"753,567.62",31.40,20,"13,614.49",27.23,58.63,"1,594.57","1,594.57"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"800,572.09",33.36,20,"13,571.15",27.14,60.50,"1,655.07","1,655.07"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"835,803.61",34.83,20,"19,790.64",39.58,74.41,"1,729.48","1,729.48"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"870,851.10",36.29,20,"12,744.06",25.49,61.78,"1,791.26","1,791.26"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"868,551.56",36.19,20,"12,886.42",25.77,61.96,"1,853.22","1,853.22"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"891,302.52",37.14,20,"12,780.11",25.56,62.70,"1,915.92","1,915.92"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"931,679.06",38.82,20,"16,150.63",32.30,71.12,"1,987.04","1,987.04"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"955,774.54",39.82,20,"15,802.48",31.60,71.42,"2,058.46","2,058.46"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"343,981.91",14.33,20,"9,524.40",19.05,33.38,"2,091.84","2,091.84"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"348,148.96",14.51,20,"10,142.57",20.29,34.80,34.80,"2,126.64"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"365,484.18",15.23,20,0.00,0.00,15.23,50.03,"2,141.87"
812630,00000,"The Cottage Company of Harbor Springs, LLC",5,"346,256.42",14.43,20,0.00,0.00,14.43,64.46,"2,156.30"
812662,00000,"Wentworth Builders, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812662,00000,"Wentworth Builders, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812662,00000,"Wentworth Builders, Inc.",5,"2,222,939.48",92.62,20,"2,154,963.05","4,309.93","4,402.55","4,402.55","4,402.55"
812662,00000,"Wentworth Builders, Inc.",5,"2,375,139.30",98.96,20,"128,926.93",257.85,356.81,"4,759.36","4,759.36"
812718,00000,Triangle Wellness & Recovery PLLC,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812718,00000,Triangle Wellness & Recovery PLLC,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812718,00000,Triangle Wellness & Recovery PLLC,5,"123,969.96",5.17,20,"123,809.68",247.62,252.79,252.79,252.79
812718,00000,Triangle Wellness & Recovery PLLC,5,"123,189.34",5.13,20,"1,036.98",2.07,7.20,259.99,259.99
812718,00000,Triangle Wellness & Recovery PLLC,5,"160,097.75",6.67,20,"30,036.51",60.07,66.74,326.73,326.73
812718,00000,Triangle Wellness & Recovery PLLC,5,"163,253.61",6.80,20,"3,309.01",6.62,13.42,340.15,340.15
812718,00000,Triangle Wellness & Recovery PLLC,5,"171,085.58",7.13,20,"1,673.96",3.35,10.48,350.63,350.63
812718,00000,Triangle Wellness & Recovery PLLC,5,"171,160.81",7.13,20,"1,818.58",3.64,10.77,361.40,361.40
812718,00000,Triangle Wellness & Recovery PLLC,5,"197,840.28",8.24,20,"23,281.43",46.56,54.80,416.20,416.20
812718,00000,Triangle Wellness & Recovery PLLC,5,"203,527.60",8.48,20,"1,664.05",3.33,11.81,428.01,428.01
812718,00000,Triangle Wellness & Recovery PLLC,5,"201,707.25",8.40,20,0.00,0.00,8.40,436.41,436.41
812718,00000,Triangle Wellness & Recovery PLLC,5,"209,821.72",8.74,20,"3,161.28",6.32,15.06,451.47,451.47
812718,00000,Triangle Wellness & Recovery PLLC,5,"206,863.86",8.62,20,"1,580.64",3.16,11.78,11.78,463.25
812718,00000,Triangle Wellness & Recovery PLLC,5,"216,212.51",9.01,20,"1,614.65",3.23,12.24,24.02,475.49
812718,00000,Triangle Wellness & Recovery PLLC,5,"208,169.98",8.67,20,"1,670.93",3.34,12.01,36.03,487.50
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812788,00000,"Prize Pest Control, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812831,00000,Waste Recovery Systems,5,"64,030.31",2.67,20,"64,016.77",128.03,130.70,0.00,130.70
812831,00000,Waste Recovery Systems,5,"87,358.58",3.64,20,"24,870.18",49.74,53.38,0.00,184.08
812831,00000,Waste Recovery Systems,5,"119,297.24",4.97,20,"26,594.25",53.19,58.16,0.00,242.24
812831,00000,Waste Recovery Systems,5,"727,080.49",30.30,20,"607,412.39","1,214.82","1,245.12",0.00,"1,487.36"
812831,00000,Waste Recovery Systems,5,"781,567.18",32.57,20,"26,942.85",53.89,86.46,0.00,"1,573.82"
812831,00000,Waste Recovery Systems,5,"834,070.57",34.75,20,"60,413.91",120.83,155.58,0.00,"1,729.40"
812831,00000,Waste Recovery Systems,5,"909,812.00",37.91,20,"60,155.58",120.31,158.22,0.00,"1,887.62"
812831,00000,Waste Recovery Systems,5,"959,875.92",39.99,20,"30,437.27",60.87,100.86,0.00,"1,988.48"
812831,00000,Waste Recovery Systems,5,"988,562.31",41.19,20,"36,715.07",73.43,114.62,0.00,"2,103.10"
812831,00000,Waste Recovery Systems,5,"1,050,498.82",43.77,20,"36,874.74",73.75,117.52,0.00,"2,220.62"
812831,00000,Waste Recovery Systems,5,"1,054,943.44",43.96,20,"27,126.87",54.25,98.21,98.21,"2,318.83"
812831,00000,Waste Recovery Systems,5,"1,131,202.64",47.13,20,"35,764.71",71.53,118.66,216.87,"2,437.49"
812831,00000,Waste Recovery Systems,5,"1,108,083.57",46.17,20,"14,508.66",29.02,75.19,292.06,"2,512.68"
812833,00000,SES Environmental,5,"103,130.20",4.30,20,"16,188.38",32.38,36.68,0.00,36.68
812833,00000,SES Environmental,5,"130,600.06",5.44,20,"23,790.37",47.58,53.02,0.00,89.70
812833,00000,SES Environmental,5,"145,918.46",6.08,20,"15,764.61",31.53,37.61,0.00,127.31
812833,00000,SES Environmental,5,"171,367.50",7.14,20,"23,028.71",46.06,53.20,0.00,180.51
812833,00000,SES Environmental,5,"188,705.17",7.86,20,"14,308.31",28.62,36.48,0.00,216.99
812833,00000,SES Environmental,5,"202,249.29",8.43,20,"15,358.26",30.72,39.15,0.00,256.14
812833,00000,SES Environmental,5,"224,678.46",9.36,20,"17,467.34",34.93,44.29,0.00,300.43
812833,00000,SES Environmental,5,"242,973.54",10.12,20,"22,466.95",44.93,55.05,55.05,355.48
812833,00000,SES Environmental,5,"375,950.62",15.66,20,"135,149.86",270.30,285.96,341.01,641.44
812833,00000,SES Environmental,5,"382,653.94",15.94,20,0.00,0.00,15.94,356.95,657.38
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812893,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812930,00000,Cadillac Coffee Company,5,"3,598,998.20",149.96,20,"5,814.36",11.63,161.59,0.00,161.59
812930,00000,Cadillac Coffee Company,5,"3,655,874.18",152.33,20,"22,977.29",45.95,198.28,0.00,359.87
812930,00000,Cadillac Coffee Company,5,"3,678,097.49",153.25,20,"10,350.27",20.70,173.95,0.00,533.82
812930,00000,Cadillac Coffee Company,5,"3,651,311.16",152.14,20,"15,457.78",30.92,183.06,0.00,716.88
812930,00000,Cadillac Coffee Company,5,"3,629,474.74",151.23,20,"10,454.28",20.91,172.14,0.00,889.02
812930,00000,Cadillac Coffee Company,5,"3,577,624.80",149.07,20,"10,123.31",20.25,169.32,169.32,"1,058.34"
812930,00000,Cadillac Coffee Company,5,"3,678,750.05",153.28,20,"10,649.68",21.30,174.58,343.90,"1,232.92"
812930,00000,Cadillac Coffee Company,5,"3,576,260.01",149.01,20,"10,292.27",20.58,169.59,513.49,"1,402.51"
812984,00000,"Country Life Natural Foods, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812984,00000,"Country Life Natural Foods, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
812984,00000,"Country Life Natural Foods, Inc.",5,"16,833.34",0.70,20,"16,439.43",32.88,33.58,0.00,33.58
812984,00000,"Country Life Natural Foods, Inc.",5,"28,522.10",1.19,20,"11,774.92",23.55,24.74,0.00,58.32
812984,00000,"Country Life Natural Foods, Inc.",5,"103,337.33",4.31,20,"73,383.61",146.77,151.08,0.00,209.40
812984,00000,"Country Life Natural Foods, Inc.",5,"108,499.92",4.52,20,"3,866.85",7.73,12.25,0.00,221.65
812984,00000,"Country Life Natural Foods, Inc.",5,"173,318.83",7.22,20,"66,558.72",133.12,140.34,0.00,361.99
812984,00000,"Country Life Natural Foods, Inc.",5,"223,898.92",9.33,20,"48,473.92",96.95,106.28,0.00,468.27
812984,00000,"Country Life Natural Foods, Inc.",5,"221,291.45",9.22,20,0.00,0.00,9.22,9.22,477.49
812984,00000,"Country Life Natural Foods, Inc.",5,"225,654.76",9.40,20,0.00,0.00,9.40,18.62,486.89
812984,00000,"Country Life Natural Foods, Inc.",5,"233,537.62",9.73,20,"13,183.96",26.37,36.10,54.72,522.99
813002,00000,RCD Demolition,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813002,00000,RCD Demolition,5,"4,464.85",0.19,20,"4,433.61",8.87,9.06,0.00,9.06
813002,00000,RCD Demolition,5,"25,067.13",1.04,20,"20,216.43",40.43,41.47,0.00,50.53
813002,00000,RCD Demolition,5,"50,690.94",2.11,20,"24,989.85",49.98,52.09,0.00,102.62
813002,00000,RCD Demolition,5,"72,433.18",3.02,20,"21,530.31",43.06,46.08,0.00,148.70
813002,00000,RCD Demolition,5,"99,023.24",4.13,20,"27,412.35",54.82,58.95,0.00,207.65
813002,00000,RCD Demolition,5,"129,999.67",5.42,20,"28,747.73",57.50,62.92,0.00,270.57
813002,00000,RCD Demolition,5,"144,780.53",6.03,20,"19,247.95",38.50,44.53,44.53,315.10
813002,00000,RCD Demolition,5,"170,209.62",7.09,20,"21,753.87",43.51,50.60,95.13,365.70
813002,00000,RCD Demolition,5,"175,378.04",7.31,20,"16,795.84",33.59,40.90,136.03,406.60
813016,00000,"Kevin C Cooper, DDS PC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813016,00000,"Kevin C Cooper, DDS PC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813016,00000,"Kevin C Cooper, DDS PC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813016,00000,"Kevin C Cooper, DDS PC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813016,00000,"Kevin C Cooper, DDS PC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813016,00000,"Kevin C Cooper, DDS PC",5,"881,007.01",36.71,20,"865,470.85","1,730.94","1,767.65","1,767.65","1,767.65"
813016,00000,"Kevin C Cooper, DDS PC",5,"850,152.19",35.42,20,"3,306.53",6.61,42.03,"1,809.68","1,809.68"
813045,00000,"Mitchell Graphics, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813045,00000,"Mitchell Graphics, Inc.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813045,00000,"Mitchell Graphics, Inc.",5,"2,339,097.13",97.46,20,"2,329,327.18","4,658.65","4,756.11",0.00,"4,756.11"
813045,00000,"Mitchell Graphics, Inc.",5,"2,308,323.44",96.18,20,"6,284.05",12.57,108.75,0.00,"4,864.86"
813045,00000,"Mitchell Graphics, Inc.",5,"2,368,649.26",98.69,20,"6,514.48",13.03,111.72,0.00,"4,976.58"
813045,00000,"Mitchell Graphics, Inc.",5,"2,343,304.76",97.64,20,"6,179.19",12.36,110.00,110.00,"5,086.58"
813045,00000,"Mitchell Graphics, Inc.",5,"2,428,127.89",101.17,20,"10,057.40",20.11,121.28,231.28,"5,207.86"
813045,00000,"Mitchell Graphics, Inc.",5,"2,358,614.84",98.28,20,"6,485.89",12.97,111.25,342.53,"5,319.11"
813052,00000,"Glennwood Custom Builders, Inc",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813052,00000,"Glennwood Custom Builders, Inc",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813052,00000,"Glennwood Custom Builders, Inc",5,"13,487.35",0.56,20,"13,321.24",26.64,27.20,0.00,27.20
813052,00000,"Glennwood Custom Builders, Inc",5,"30,529.93",1.27,20,"16,503.71",33.01,34.28,0.00,61.48
813052,00000,"Glennwood Custom Builders, Inc",5,"45,657.65",1.90,20,"15,217.37",30.43,32.33,0.00,93.81
813052,00000,"Glennwood Custom Builders, Inc",5,"60,406.66",2.52,20,"12,899.48",25.80,28.32,0.00,122.13
813052,00000,"Glennwood Custom Builders, Inc",5,"73,671.06",3.07,20,"14,341.13",28.68,31.75,31.75,153.88
813052,00000,"Glennwood Custom Builders, Inc",5,"81,471.54",3.39,20,"11,662.50",23.33,26.72,58.47,180.60
813052,00000,"Glennwood Custom Builders, Inc",5,"87,609.55",3.65,20,"11,609.88",23.22,26.87,85.34,207.47
813086,00000,Faithful Companion Memorials Inc,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813086,00000,Faithful Companion Memorials Inc,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813086,00000,Faithful Companion Memorials Inc,5,"2,567,186.52",106.97,20,"2,559,755.24","5,119.51","5,226.48",0.00,"5,226.48"
813086,00000,Faithful Companion Memorials Inc,5,"2,583,135.32",107.63,20,"52,711.34",105.42,213.05,0.00,"5,439.53"
813086,00000,Faithful Companion Memorials Inc,5,"2,692,413.21",112.18,20,"127,911.03",255.82,368.00,0.00,"5,807.53"
813086,00000,Faithful Companion Memorials Inc,5,"2,702,930.62",112.62,20,"84,206.45",168.41,281.03,281.03,"6,088.56"
813086,00000,Faithful Companion Memorials Inc,5,"2,844,594.64",118.52,20,"77,879.52",155.76,274.28,555.31,"6,362.84"
813086,00000,Faithful Companion Memorials Inc,5,"2,713,616.44",113.07,20,"71,584.36",143.17,256.24,811.55,"6,619.08"
813087,00000,"DevelopMeant Therapy Center, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813087,00000,"DevelopMeant Therapy Center, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813087,00000,"DevelopMeant Therapy Center, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813087,00000,"DevelopMeant Therapy Center, LLC",5,"2,211.79",0.09,20,"2,252.73",4.51,4.60,0.00,4.60
813087,00000,"DevelopMeant Therapy Center, LLC",5,"11,791.37",0.49,20,"9,447.70",18.90,19.39,0.00,23.99
813087,00000,"DevelopMeant Therapy Center, LLC",5,"20,858.45",0.87,20,"9,343.98",18.69,19.56,19.56,43.55
813087,00000,"DevelopMeant Therapy Center, LLC",5,"31,874.07",1.33,20,"10,143.72",20.29,21.62,41.18,65.17
813087,00000,"DevelopMeant Therapy Center, LLC",5,"39,816.65",1.66,20,"9,922.27",19.84,21.50,62.68,86.67
813118,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813118,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813118,00000,"Justin J. Hollander, D.O., P.C.",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813118,00000,"Justin J. Hollander, D.O., P.C.",5,"1,502,613.63",62.61,20,"1,497,931.62","2,995.86","3,058.47","3,058.47","3,058.47"
813118,00000,"Justin J. Hollander, D.O., P.C.",5,"1,560,934.94",65.04,20,"3,065.96",6.13,71.17,"3,129.64","3,129.64"
813118,00000,"Justin J. Hollander, D.O., P.C.",5,"1,493,738.52",62.24,20,"1,532.98",3.07,65.31,"3,194.95","3,194.95"
813137,00000,"Good Guys Garage, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813137,00000,"Good Guys Garage, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813137,00000,"Good Guys Garage, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813137,00000,"Good Guys Garage, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813137,00000,"Good Guys Garage, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813137,00000,"Good Guys Garage, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813145,00000,Elite Building Services,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813145,00000,Elite Building Services,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813145,00000,Elite Building Services,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813145,00000,Elite Building Services,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813145,00000,Elite Building Services,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813145,00000,Elite Building Services,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813145,00000,Elite Building Services,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813177,00000,"TruNorth Landscaping, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813177,00000,"TruNorth Landscaping, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813177,00000,"TruNorth Landscaping, LLC",5,"530,563.26",22.11,20,"533,377.44","1,066.75","1,088.86",0.00,"1,088.86"
813177,00000,"TruNorth Landscaping, LLC",5,"521,836.99",21.74,20,"3,846.13",7.69,29.43,29.43,"1,118.29"
813177,00000,"TruNorth Landscaping, LLC",5,"572,371.40",23.85,20,"36,779.73",73.56,97.41,126.84,"1,215.70"
813177,00000,"TruNorth Landscaping, LLC",5,"613,845.02",25.58,20,"57,558.06",115.12,140.70,267.54,"1,356.40"
813180,00000,"Boggiano & Associates, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813180,00000,"Boggiano & Associates, LLC",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813180,00000,"Boggiano & Associates, LLC",5,"4,280.10",0.18,20,"4,280.10",8.56,8.74,8.74,8.74
813180,00000,"Boggiano & Associates, LLC",5,"4,399.19",0.18,20,0.00,0.00,0.18,8.92,8.92
813180,00000,"Boggiano & Associates, LLC",5,"12,756.19",0.53,20,"8,904.50",17.81,18.34,27.26,27.26
813188,00000,Cottage Company Interiors,20,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
813188,00000,Cottage Company Interiors,20,"662,721.69",110.45,0,0.00,0.00,110.45,0.00,110.45
813188,00000,Cottage Company Interiors,20,"689,854.75",114.98,0,"40,940.85",0.00,114.98,114.98,225.43
813188,00000,Cottage Company Interiors,20,"724,065.40",120.68,0,"6,481.96",0.00,120.68,235.66,346.11
813188,00000,Cottage Company Interiors,20,"631,916.48",105.32,0,"6,346.90",0.00,105.32,340.98,451.43
813189,00000,"Leppink's, Inc.",8,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813189,00000,"Leppink's, Inc.",8,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813189,00000,"Leppink's, Inc.",8,"6,622,355.01",441.49,20,"6,605,484.05","13,210.97","13,652.46","13,652.46","13,652.46"
813189,00000,"Leppink's, Inc.",8,"6,840,373.06",456.02,20,"27,576.40",55.15,511.17,"14,163.63","14,163.63"
813189,00000,"Leppink's, Inc.",8,"6,545,679.24",436.38,20,"15,628.82",31.26,467.64,"14,631.27","14,631.27"
813272,00000,"QT9 Software, Inc",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813272,00000,"QT9 Software, Inc",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813272,00000,"QT9 Software, Inc",5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813296,00000,45th Property & Power LLC,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813302,00000,B2 Global LLC,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813302,00000,B2 Global LLC,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813302,00000,B2 Global LLC,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813302,00000,B2 Global LLC,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813370,00000,Dabin Corp,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
813370,00000,Dabin Corp,5,0.00,0.00,20,0.00,0.00,0.00,0.00,0.00
932293,00000,"TEXO ABC/AGC, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00001,"TEXO ABC/AGC, Inc.",5,219.16,0.01,0,0.00,0.00,0.01,0.00,0.01
932293,00002,"Azteca Enterprises, Inc.",5,"3,641,465.57",151.73,0,0.00,0.00,151.73,0.00,151.73
932293,00003,"Drywall Interiors, LP",5,"967,017.36",40.29,0,0.00,0.00,40.29,0.00,40.29
932293,00004,"Griffith Davison, P.C.",5,"5,739,175.36",239.13,0,0.00,0.00,239.13,0.00,239.13
932293,00005,"C. D. Henderson Construction Group, LLC",5,"688,933.99",28.71,0,0.00,0.00,28.71,0.00,28.71
932293,00007,"Southwest Construction Services, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00008,Rama Enterprises LLC,5,"138,069.36",5.75,0,0.00,0.00,5.75,0.00,5.75
932293,00009,Abstract Construction Co.,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00010,"Steele & Freeman, Inc.",5,"3,546,706.19",147.78,0,0.00,0.00,147.78,0.00,147.78
932293,00011,"Electrical Distributors, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00012,"Lasco Acoustics and Drywall, Inc.",5,"7,560,209.18",315.01,0,0.00,0.00,315.01,0.00,315.01
932293,00013,"Highland Builders, Inc.",5,"1,799,639.26",74.98,0,0.00,0.00,74.98,0.00,74.98
932293,00015,"RPM xConstruction, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00016,"Manning Concrete, Inc.",5,"959,405.28",39.98,0,0.00,0.00,39.98,0.00,39.98
932293,00017,Pecos Construction LLC,5,"1,037,496.29",43.23,0,0.00,0.00,43.23,0.00,43.23
932293,00018,"JMEG, LLC",5,"26,529,316.45","1,105.39",0,0.00,0.00,"1,105.39",0.00,"1,105.39"
